time,gx,gy,gz,ax,ay,az,label
1700454146.0,-0.016511586,0.09480847,0.236888,-1.4999673,12.076952,3.1471782,0.0
1700453983.0,-0.22849905,0.044075284,0.28802067,-0.08499416,10.545261,7.3466077,0.0
1700454714.0,0.10412952,-0.1615206,-0.5298355,2.3648727,9.828796,6.190807,0.0
1700454244.0,-0.22849905,0.16990955,0.37790227,-0.3776853,8.082825,3.5051112,0.0
1700453823.0,-0.1976064,-0.22756694,-0.60759974,-0.5542577,3.4207156,6.2021794,0.0
1700454527.0,0.41784966,-0.36352122,-0.4900213,0.8924387,6.6828156,3.259107,0.0
1700454027.0,0.51132655,-0.129829,-0.19454378,-0.049679685,9.619903,3.2010477,0.0
1700454370.0,-0.13209268,0.41025966,0.36312175,-0.019752163,6.1387334,1.2623428,0.0
1700454036.0,0.10013478,-0.06125266,0.06844319,0.7445967,11.351509,3.3614593,0.0
1700454613.0,-0.0042610546,0.3639207,0.18735324,0.3274071,8.334216,4.7483006,0.0
1700454779.0,-0.038083173,0.2885533,0.31878015,0.018555064,10.979211,7.4471645,0.0
1700454698.0,0.4924181,0.46485442,-0.06604634,0.705691,7.952341,3.205836,0.0
1700453866.0,-0.6173203,0.0117179,0.09054741,-0.015562311,4.6519337,5.032612,0.0
1700455090.0,0.14460954,0.423176,0.17350481,0.7745243,10.418368,2.4809916,0.0
1700454383.0,-0.107058994,0.036085807,-0.24035011,1.1007342,6.3206925,0.97503865,0.0
1700454893.0,-0.17110798,-0.37390754,-0.5889576,3.0561984,10.348937,7.08564,0.0
1700454291.0,0.16231954,0.19241324,0.16924377,1.9381063,7.890092,6.043564,0.0
1700454082.0,0.041278966,-0.11677953,-0.40013966,0.8678981,7.1712327,1.3108255,0.0
1700453931.0,0.027563697,-0.099735305,-0.5347623,2.493561,9.218874,6.367379,0.0
1700455082.0,0.38908756,0.47963494,0.061518975,0.5374983,8.02297,0.15861586,0.0
1700454015.0,-0.10093373,0.08588688,0.2888196,-0.5883751,11.3640785,5.7963624,0.0
1700454607.0,0.107724786,0.6049366,0.4018707,1.3144168,7.374141,3.2878375,0.0
1700454408.0,0.22237378,-0.7290398,-0.90121305,0.9403227,6.9719152,2.0039468,0.0
1700453870.0,-0.6131924,-0.5958818,-0.14900376,-0.748188,5.0661306,5.3300915,0.0
1700454211.0,0.18708692,-0.014514217,0.100800574,1.5771804,12.404359,4.2401314,0.0
1700454848.0,-0.100800574,-0.8760462,-0.79295564,2.2397757,7.104195,5.4126916,0.0
1700455057.0,0.103996366,-0.3296991,-0.21704747,-0.17537527,7.81228,1.9542671,0.0
1700454807.0,-0.15965639,-0.36059174,0.063649505,0.6727707,10.283096,5.1768627,0.0
1700455149.0,-0.086153194,-0.99016255,-0.26791382,0.54527944,5.255273,2.2960393,0.0
1700454694.0,-0.11225215,-0.7850993,0.42277652,1.8590976,10.937312,5.0906715,0.0
1700454146.0,0.56166023,-0.34634385,-0.13861743,-0.088585466,12.474988,4.1653123,0.0
1700454411.0,-0.22943115,1.0049431,0.5873597,-0.7410054,8.127118,4.9027267,0.0
1700454885.0,-0.013182637,0.4285023,0.28522435,1.3096284,7.536947,4.183269,0.0
1700454274.0,-0.1304948,0.63076925,0.3319628,0.08379706,6.247071,2.5959132,0.0
1700455030.0,0.07456846,-0.19867167,0.03328949,1.9393034,13.312959,2.6701334,0.0
1700454934.0,0.6068008,-0.5166529,-0.8608662,2.8832173,12.562376,6.5445504,0.0
1700454262.0,0.9619331,0.06644582,-1.1191926,1.4407109,8.204929,9.521142,0.0
1700454202.0,-0.37790227,-0.34980595,-0.0015978955,0.36990416,7.759608,3.1741128,0.0
1700455076.0,-0.22383852,-0.39601177,-0.18375798,0.9139865,7.2550297,2.610877,0.0
1700454224.0,0.5440834,-0.60360503,-0.23555642,1.4281414,12.291832,3.2626984,0.0
1700455103.0,0.70800084,0.84555304,-0.5054676,1.7250223,5.4300494,2.1577742,0.0
1700454804.0,0.19574219,0.7277082,-0.04500739,0.4961983,6.7426705,2.7862523,0.0
1700454046.0,0.19494325,-0.15832481,0.21704747,-0.013766659,9.704298,4.630386,0.0
1700455061.0,0.4183823,-0.37124437,-0.67164874,0.52073884,6.8103065,2.473809,0.0
1700454880.0,-0.62317926,0.21145484,0.044607915,0.7098808,9.636662,6.7749925,0.0
1700454755.0,-0.39667755,0.789893,0.08415583,-0.7410054,8.916606,3.0298622,0.0
1700454868.0,0.42796966,-0.14594112,-0.36352122,1.174356,6.8324533,3.0597897,0.0
1700455085.0,0.24035011,0.2561959,-0.17590165,2.3948002,12.155362,3.9001546,0.0
1700454532.0,-0.17909744,-0.46192494,-0.6179861,2.4678235,5.563526,3.4793737,0.0
1700454566.0,0.2504701,-0.16897744,-0.4719118,5.605425,10.741586,7.9272017,0.0
1700454405.0,-0.08082688,0.07243793,-0.30692908,4.07134,13.110648,3.9773676,0.0
1700454745.0,-0.15393059,-0.6799045,-0.3382212,1.560421,5.8322754,3.8612487,0.0
1700455173.0,0.2017343,-0.14953639,-0.29800752,0.3561375,7.2646065,2.2290018,0.0
1700454473.0,-0.012783164,0.33622384,-0.23901853,3.9588125,9.069236,4.601057,0.0
1700454264.0,0.3430149,-0.33782172,-0.5894903,0.25917232,5.4683566,5.7562594,0.0
1700455047.0,-0.112119,-0.33768857,-0.33702278,1.9698294,6.0770826,2.1470003,0.0
1700454676.0,0.26338643,-0.4388886,-0.5273055,1.7250223,11.692084,5.2223525,0.0
1700454691.0,-0.042610545,-0.42077914,0.3366233,0.5805939,10.721235,4.803367,0.0
1700454811.0,0.047271073,0.5583313,0.035153702,0.19153613,7.0634937,1.6478093,0.0
1700454073.0,0.0005326318,-0.532765,0.22530326,-1.447295,6.6367273,5.9130797,0.0
1700454262.0,0.11984216,-0.31651646,-0.4671181,-0.7799112,7.5201874,3.0466216,0.0
1700454870.0,0.16112113,0.7238466,0.15193322,1.335366,7.651869,3.7547069,0.0
1700453892.0,0.27989802,0.1649827,-0.13848427,0.18136078,6.7085533,5.006874,0.0
1700454369.0,-0.35007226,0.14074796,0.3319628,-2.0380642,7.3843164,3.7642837,0.0
1700454399.0,-0.49335024,0.2017343,0.63010347,-1.5029601,6.173449,3.4099417,0.0
1700453888.0,0.12743217,0.10532794,0.23475747,-1.1815386,6.4751186,4.0785227,0.0
1700454290.0,0.037683703,-0.45912862,-0.07123951,0.05626374,7.527969,4.6698904,0.0
1700454846.0,0.25672853,0.027696855,0.17710008,0.95708215,10.5919485,7.307702,0.0
1700454556.0,0.006924214,-0.5298355,0.2784333,1.9764135,8.195353,3.2124202,0.0
1700454865.0,0.63289976,0.48083338,0.035686333,1.4137762,8.842385,4.385579,0.0
1700454947.0,0.23529011,-0.07390267,0.343947,1.4329298,9.651027,4.601057,0.0
1700455122.0,0.042876862,-0.57910395,-0.1757685,2.243367,11.835137,1.8896236,0.0
1700454902.0,0.058323186,-0.07829688,0.6125266,0.15682021,5.21936,4.4603977,0.0
1700455157.0,-0.34128383,-0.13422322,0.32104382,-0.24660277,5.61141,2.5755625,0.0
1700454865.0,0.6149234,0.71945244,0.23449115,0.03232172,6.4248405,3.5715504,0.0
1700454789.0,0.2628538,0.0074568456,-0.28349328,1.9865888,12.204443,6.1943984,0.0
1700454178.0,0.27457172,-0.16671376,0.076565824,0.59495914,10.332177,3.9857473,0.0
1700454286.0,0.07816372,-0.5894903,-0.17949693,-0.16639702,7.730279,6.2542534,0.0
1700454336.0,-0.061785292,-0.2941459,-0.2729738,1.1456255,6.399701,3.916914,0.0
1700454903.0,0.23622221,0.029827382,-0.26272064,0.635062,6.429629,3.3249476,0.0
1700454160.0,0.44954127,-0.2695117,-0.014780533,-0.11432313,11.873445,4.6363716,0.0
1700455056.0,0.24367906,0.1288969,-0.0611195,2.0745757,9.911995,4.1264067,0.0
1700455079.0,0.15499586,-0.13369058,0.2568617,1.5179238,9.3822775,2.669535,0.0
1700455115.0,-0.099335834,0.5532713,0.09254478,-0.061052144,6.278794,3.7906199,0.0
1700454947.0,-0.48176548,-0.03195791,-0.088283725,0.7649474,8.526351,3.1399956,0.0
1700454416.0,-0.009587373,-0.06444845,-0.45686495,1.7417817,6.843227,2.0254946,0.0
1700455063.0,-0.54035497,0.7395593,0.35792857,-1.2126632,9.167996,3.9264908,0.0
1700454050.0,0.3147854,-0.10346373,0.1498027,1.6496049,10.783484,4.589086,0.0
1700454160.0,-0.41665125,-0.23129536,-0.16698007,1.5023615,9.603143,3.3919852,0.0
1700454947.0,0.18295904,-0.18855166,-0.050999496,2.9508536,12.488754,5.3259015,0.0
1700454208.0,0.09480847,0.6805703,-0.08016109,-0.9816227,12.698846,3.8540661,0.0
1700454903.0,-0.6079992,-0.32597068,0.6127929,1.1330559,11.683105,7.0425444,0.0
1700454392.0,0.04354265,0.0039947387,0.06870951,2.1619642,9.926959,2.6791117,0.0
1700453984.0,0.4073302,0.3055975,-0.22916484,0.3429694,7.3567834,8.02297,0.0
1700454951.0,-0.5849629,0.5659213,0.35273543,0.35314476,12.520478,4.3580456,0.0
1700454329.0,0.14687322,0.35127068,-0.034621067,1.0737995,10.375273,6.31351,0.0
1700454617.0,-0.80414087,0.7631282,0.63809294,-0.108936176,8.425196,4.258686,0.0
1700454317.0,0.0972053,0.31691593,0.4085286,1.4341269,9.452907,3.8025908,0.0
1700454009.0,-0.4719118,-0.37670386,-0.21571589,0.36750996,7.988254,4.446631,0.0
1700454757.0,-0.21172115,-0.6841656,-0.3122554,0.8846575,7.8691425,4.2299557,0.0
1700454835.0,0.64967763,-1.1707247,-0.5973466,5.7484784,12.20145,5.351041,0.0
1700454146.0,0.12303795,0.04500739,-0.12729901,0.28191724,5.90889,1.9812019,0.0
1700454196.0,0.3094591,-0.24035011,-0.29228172,0.65242,9.31105,1.513734,0.0
1700454755.0,0.08548741,0.07044056,0.20200062,-0.12270284,6.944382,1.7663223,0.0
1700454099.0,0.42517334,0.13622059,-0.10972215,-0.16400282,12.561778,2.4139538,0.0
1700454409.0,-0.39627808,0.244478,-0.4820318,3.5392287,8.457518,3.8097734,0.0
1700454133.0,0.009187899,0.22543642,0.15353112,0.5662287,11.697471,3.441665,0.0
1700454230.0,0.08362319,-0.52943605,-0.48389602,0.12150574,6.488885,1.4766239,0.0
1700454875.0,0.23568958,0.51705235,0.26591644,0.1592144,5.8999114,3.3602622,0.0
1700454830.0,0.43942127,-0.19547588,0.055660024,2.6234465,11.903971,4.250905,0.0
1700454145.0,-0.06458161,-0.15206638,0.47364286,-0.053869538,11.486182,2.9059622,0.0
1700454946.0,0.06058687,0.14966954,-0.28083012,3.4159272,8.783728,4.088698,0.0
1700454870.0,0.26272064,0.053130023,0.24940485,1.0259154,8.53054,5.42167,0.0
1700454733.0,-0.44567966,-0.3340933,0.5487439,-0.81881696,6.6307416,3.9576154,0.0
1700454706.0,-0.49268442,0.7775093,1.047021,-1.3132197,4.917092,4.533421,0.0
1700455076.0,-0.31718224,0.47976813,0.2476738,-1.2844892,7.258621,4.5920787,0.0
1700454534.0,0.32597068,-0.08908267,-0.11278479,4.3418846,10.428544,5.846042,0.0
1700455115.0,-0.41731703,0.21198747,0.26365274,0.34835634,7.617751,4.369418,0.0
1700454963.0,0.31465223,0.40160438,0.23382537,-0.48482585,6.602011,1.7058687,0.0
1700454623.0,-0.12703268,0.62238026,0.7728488,-0.06344634,10.585963,5.4982843,0.0
1700455006.0,-0.6962829,0.24381222,0.9712541,-1.1791444,8.870518,5.895123,0.0
1700454915.0,-0.48283073,0.9621994,0.14567481,-0.05865794,7.8062944,3.4715924,0.0
1700454372.0,0.09986847,-0.08841688,-0.29507804,0.9463082,6.4128695,0.44891283,0.0
1700454391.0,-0.7001445,-0.10319742,0.6564687,2.7018566,11.766903,3.9665937,0.0
1700454496.0,-0.6178529,-0.16231954,0.026232118,0.98940384,7.5471225,4.982932,0.0
1700454647.0,-0.17789903,0.77111775,0.29254803,-0.29568392,6.293758,2.8281507,0.0
1700455063.0,-0.025300011,-0.6382261,-0.51412284,-0.19273324,6.161478,2.5887306,0.0
1700454821.0,0.81119823,-0.4098602,-0.70893294,2.734777,12.036849,6.311714,0.0
1700453982.0,0.37124437,0.07749793,-0.022370536,-0.44951138,7.2963295,9.001001,0.0
1700454243.0,0.10879005,-0.18841851,0.14767218,-0.06284779,9.98442,3.0699651,0.0
1700454112.0,0.31158963,-0.3253049,0.036618438,-0.59615624,13.050195,1.1067197,0.0
1700455075.0,0.058855817,-0.30586383,-0.06937529,2.195483,12.215816,4.484938,0.0
1700454555.0,-0.23009695,0.4069307,0.50253814,0.53689975,5.7784057,4.681263,0.0
1700454291.0,0.46152547,-0.08229162,0.15632744,0.6991069,7.1610575,7.0108213,0.0
1700455134.0,-0.2609896,0.16857797,0.75034505,-0.31364042,9.501988,1.3892355,0.0
1700455095.0,-0.3648528,0.16591482,0.47071338,0.99898064,7.7973166,4.481347,0.0
1700454175.0,-0.23315959,0.5086634,0.41318914,-1.9165585,7.2167225,5.381567,0.0
1700454111.0,0.5222455,0.27257434,-0.16831166,-0.20111294,8.087613,-0.8218097,0.0
1700454110.0,-0.30453223,-0.20093535,-0.35246912,2.190096,9.837775,2.4720132,0.0
1700453947.0,0.18961693,0.23995064,0.014381059,0.004189853,8.600571,4.777031,0.0
1700454640.0,0.09906952,-0.20732693,-0.14540848,0.81163436,6.8569937,3.5380316,0.0
1700453967.0,0.17630114,-0.3008038,-0.31105697,-0.15801731,6.603208,2.7204118,0.0
1700455128.0,-0.032756858,0.58323187,0.19401114,0.7763199,7.700351,0.7026982,0.0
1700454861.0,0.3062633,-0.134889,-0.060453713,3.7618895,10.608707,5.483919,0.0
1700454858.0,0.05472792,-0.6169208,-0.63170135,1.0660183,5.8741736,2.4839842,0.0
1700454582.0,-0.2559296,0.24128221,-0.057524238,3.4374752,12.932281,4.4316673,0.0
1700453971.0,0.60759974,-0.3888212,-0.26711485,0.53809685,11.130644,8.245032,0.0
1700455034.0,-0.48669234,0.18069534,0.5270392,-0.11372458,12.002731,5.4821234,0.0
1700454774.0,0.046605285,-0.2603238,-0.2888196,3.0184898,10.3770685,5.1475334,0.0
1700454558.0,-0.33076435,0.3522028,0.5596629,0.130484,6.0363812,4.1425676,0.0
1700454945.0,0.28069696,-0.5211802,-0.32410645,1.9877859,11.979987,3.342904,0.0
1700454007.0,0.53982234,-0.58602816,-0.27084327,0.35913026,11.906365,5.3875523,0.0
1700453848.0,-0.029827382,-0.27137592,-0.44634548,-0.2789245,3.2920272,7.2083426,0.0
1700454341.0,-0.11278479,0.1944106,0.65194136,-0.14903906,11.899182,6.541558,0.0
1700453843.0,-0.46392232,-0.118776895,-0.40266967,0.075417355,3.7433343,8.444948,0.0
1700454915.0,0.08229162,-0.049801074,-0.32237542,3.6733038,12.389396,3.86484,0.0
1700454265.0,0.15699323,-0.19720693,-0.4278365,-0.7015011,5.401319,4.336498,0.0
1700454818.0,-1.0076063,0.29374644,0.4978776,-0.50278234,10.060435,8.67539,0.0
1700454358.0,0.28269434,0.3572628,0.22809958,0.9463082,10.207081,4.969764,0.0
1700454648.0,-0.06657898,-0.23995064,-0.45273703,0.9331401,6.7067575,3.549404,0.0
1700454220.0,-0.30146962,0.26991117,0.63050294,-1.4514848,11.337742,3.1160536,0.0
1700454935.0,-0.20160115,0.15925692,-0.19574219,0.053869538,8.956709,7.5453267,0.0
1700454990.0,0.604404,-0.072571084,-0.70067716,3.0825348,11.684303,3.2225955,0.0
1700454716.0,0.30226856,0.13116059,-0.12956269,0.6691794,10.438121,9.001001,0.0
1700454113.0,0.028362645,-0.10612689,0.28256118,-1.9476831,11.985972,2.8568811,0.0
1700454654.0,0.056991603,-0.98803204,-0.2862896,3.2291796,11.054627,7.4058642,0.0
1700455150.0,0.16524902,0.73702925,0.13116059,0.504578,7.8050976,1.4850036,0.0
1700453924.0,-0.1079911,0.025166854,0.3889544,-0.24061728,8.212111,3.128623,0.0
1700454452.0,-0.36711648,1.1006837,0.32583752,-0.31004912,5.434838,1.3221979,0.0
1700454771.0,-0.57657397,0.5326318,0.3765707,-0.108936176,8.403648,5.269638,0.0
1700454578.0,0.1941443,-1.597496,-0.8351667,1.7609353,9.503783,5.8065376,0.0
1700455074.0,0.3639207,-0.092677936,0.09241162,0.12868834,8.908226,3.0148985,0.0
1700454296.0,-0.23542327,1.5049512,0.5111934,1.8130093,9.8683,0.82719666,0.0
1700455036.0,0.5231776,-0.50280446,-0.60786605,3.3291376,12.066776,2.830545,0.0
1700453877.0,-0.08788425,0.002530001,0.21398483,-0.43155485,7.7829514,7.393295,0.0
1700455125.0,0.244478,-0.36245596,-0.38282913,3.0142999,11.878832,5.4881086,0.0
1700453956.0,-0.18029587,0.24074958,-0.30599698,1.216853,9.076419,5.09546,0.0
1700454569.0,0.47244442,0.0009321057,-0.2761696,3.2986114,11.374852,5.108628,0.0
1700454780.0,-0.2410159,-0.39215016,-0.5422192,2.0578163,6.315904,4.213795,0.0
1700454452.0,0.3233075,-0.939962,-0.90454197,3.1543608,8.590994,7.176021,0.0
1700454073.0,0.39055228,-0.29507804,0.02223738,0.05865794,11.182119,3.0376434,0.0
1700454019.0,0.12037479,0.35766226,0.44394863,-0.34117374,10.617686,4.936844,0.0
1700455045.0,0.25646222,-0.27230802,-0.40719703,0.86490536,6.8653736,2.095525,0.0
1700454832.0,0.13662006,-0.30573067,-0.3917507,2.1176715,6.815694,3.364452,0.0
1700454716.0,-0.22756694,0.072837405,0.124635845,-0.6691794,5.792771,4.335301,0.0
1700454056.0,0.43183124,0.17869797,0.09054741,0.8810662,8.447342,2.1003134,0.0
1700454081.0,0.16671376,0.7119956,0.08562057,0.31483752,6.9108634,1.3066356,0.0
1700453948.0,0.17177376,0.39601177,-0.014780533,-0.95109665,8.257003,3.7253778,0.0
1700455046.0,0.2261022,-0.5263734,0.062051605,2.1655555,8.78672,1.9578584,0.0
1700454341.0,0.14873743,-0.6028061,-0.5789708,1.0259154,5.105635,2.842516,0.0
1700454293.0,-0.30985856,-1.8038908,-0.85673827,1.7046716,9.528923,4.6112323,0.0
1700455143.0,0.15925692,-0.3834949,0.29947224,1.2366052,10.286688,5.965752,0.0
1700454199.0,0.018642114,0.17430377,0.2416817,-0.40821138,11.918336,2.7832594,0.0
1700453911.0,0.090813726,0.36685017,0.14554164,0.016759412,9.0016,5.463568,0.0
1700454564.0,0.016112113,-0.2359559,-0.06311687,3.4195185,10.204686,3.317765,0.0
1700454906.0,0.65740085,0.45606598,-0.15845796,0.094570965,4.72376,1.8836381,0.0
1700455055.0,0.25379905,-0.20559588,-0.040213704,3.176507,10.943297,6.332065,0.0
1700454943.0,0.12623374,-0.20785956,0.2830938,3.1489737,11.667543,6.0998273,0.0
1700455020.0,-0.4500739,0.0054594763,-0.029161593,1.5358804,8.016386,2.8419175,0.0
1700454355.0,-0.31744856,0.5989445,-0.0937432,-1.2521675,9.970653,2.1092918,0.0
1700454234.0,0.12623374,0.33103067,0.23355906,0.12988544,8.600571,1.2138603,0.0
1700454815.0,-0.56605446,-0.21198747,0.34061804,-0.55964464,6.597821,4.134786,0.0
1700454251.0,-0.113583736,0.34008542,0.062184766,-2.0248961,7.8745294,4.2981906,0.0
1700455003.0,0.16005586,0.0005326318,0.28083012,0.7404069,10.733206,5.6527104,0.0
1700453985.0,-0.032890014,0.017976323,0.080560565,0.17238252,10.731411,6.4362125,0.0
1700454230.0,-0.4075965,0.4776376,0.50054073,-1.2078748,13.889362,3.4488475,0.0
1700454014.0,0.16937692,-0.46631917,-0.062317923,0.7715315,12.803592,5.2439003,0.0
1700455121.0,0.040746335,-0.42623863,0.65806663,0.7206547,10.280702,4.1635165,0.0
1700453964.0,-0.18801904,0.39161754,0.12250532,-1.0450691,10.257957,6.679224,0.0
1700454259.0,0.18562219,-0.7988146,-0.5245092,3.4530375,12.029667,7.2993226,0.0
1700453920.0,-0.019840535,-0.02862896,0.19707377,-0.6356605,8.980052,8.0606785,0.0
1700454058.0,-0.09587373,-0.12623374,-0.55793184,1.9213469,8.942942,4.305373,0.0
1700455026.0,-0.45313653,-0.49854338,0.035952646,0.24420857,7.6524673,3.2716765,0.0
1700454531.0,0.16964324,-0.027297381,-0.46006075,1.2545617,5.831078,2.9454668,0.0
1700454628.0,-0.05619266,-0.38522595,-0.16138744,0.37229836,11.419744,4.4167037,0.0
1700454275.0,0.26565012,0.041944757,0.08042741,1.0666169,8.881291,5.675455,0.0
1700453905.0,0.13888375,-0.28003117,-0.8170572,-0.014963761,4.857237,4.201824,0.0
1700454006.0,0.18402429,-0.25073642,-0.028229486,-0.1376666,7.6710224,2.546832,0.0
1700454539.0,-0.03701791,-0.8266446,-0.48522758,3.1759086,9.007586,4.6034513,0.0
1700454157.0,-0.21997695,-0.26112276,-0.24021696,1.8836381,9.470863,3.8869865,0.0
1700454450.0,0.18136114,-0.6045371,-0.46125916,0.7625532,7.092224,5.2905874,0.0
1700454517.0,0.14101428,0.63289976,0.58150077,-0.19931729,7.611766,4.203021,0.0
1700454701.0,0.027830012,0.0585895,0.4319644,0.3321955,6.967127,6.019023,0.0
1700454587.0,0.26085642,-0.7695198,-0.53436285,3.0376434,11.0378685,7.153276,0.0
1700454206.0,-0.14141375,0.6118608,0.10239847,0.07062895,7.1849995,0.18495208,0.0
1700454149.0,-0.087617934,-0.090813726,-0.3227749,1.7681179,10.022128,2.8161798,0.0
1700455181.0,0.02809633,-0.08921583,0.087617934,2.0207062,9.724648,6.703765,0.0
1700454453.0,0.120241635,-0.34221596,0.07403582,3.8833952,8.150461,6.157288,0.0
1700454712.0,-0.25885907,-0.42450756,-0.16165376,0.9403227,6.701969,3.6212301,0.0
1700454953.0,-0.19148114,-0.3138533,-0.0870853,1.5239093,6.2225304,1.7316064,0.0
1700454414.0,-0.10159952,0.517585,0.545415,1.0911574,9.463082,1.9662381,0.0
1700454442.0,-0.3462107,-0.6885598,0.045806337,1.9273324,12.316971,3.466804,0.0
1700454640.0,0.13994901,-0.10026794,-0.41492018,0.7098808,7.2969284,3.8672342,0.0
1700453871.0,-0.51345706,0.3721765,0.52437603,-2.6270378,8.957906,7.462128,0.0
1700454821.0,0.10226531,-0.09480847,0.51505494,-0.8295909,9.822811,8.749012,0.0
1700454707.0,-0.67005086,0.5568666,0.22650169,-1.3706805,8.249821,3.8217444,0.0
1700454123.0,0.123570584,0.2384859,-0.5093292,3.2309752,9.3822775,2.4259248,0.0
1700453835.0,-0.08894952,0.02543317,0.09241162,-1.0642227,6.4619503,7.781754,0.0
1700454478.0,0.5111934,-0.08335688,-0.21917799,0.6715736,10.656591,5.3354783,0.0
1700454028.0,-0.31851384,0.55500233,-0.13542163,-0.6811504,8.475474,4.365228,0.0
1700453869.0,-0.10346373,-0.13222586,-0.07936214,-1.3479356,8.525752,9.387665,0.0
1700453914.0,-0.011185268,-0.06431529,0.06351634,-0.24899697,9.344569,7.4375877,0.0
1700454023.0,-0.014913691,0.20812589,0.7725825,-1.5682021,11.2371855,6.9970546,0.0
1700454919.0,-0.56698656,0.09001478,-0.0010652636,0.87089086,8.491036,2.343325,0.0
1700455125.0,-0.12503532,0.32450593,0.6378266,1.0714053,10.692505,2.5157075,0.0
1700454860.0,0.2917491,0.6451503,0.55913025,1.6591818,8.192958,3.0723593,0.0
1700453912.0,-0.051132657,0.070307404,0.3499391,-0.13467385,4.97156,7.0251865,0.0
1700453934.0,0.19267955,-0.050733183,-0.21038957,-0.1448492,7.33763,3.354875,0.0
1700454835.0,0.0023968432,1.0275799,-0.47151232,1.1133038,11.389217,5.6431336,0.0
1700454513.0,-0.0585895,0.45526704,0.3173154,0.15203181,8.605958,6.069301,0.0
1700454176.0,0.374307,0.92784464,0.11704584,0.11372458,9.44333,2.0572178,0.0
1700453966.0,-0.45899546,0.075367406,0.5202481,-1.3467385,6.3446345,6.11539,0.0
1700454148.0,0.2334259,0.030360013,0.22556958,0.43514615,10.740389,2.098518,0.0
1700453907.0,-0.068842664,0.29228172,0.2603238,-2.8987796,10.062231,9.11293,0.0
1700454022.0,-0.19307904,0.22357221,0.2885533,-0.30765492,10.025121,7.635708,0.0
1700454503.0,-0.006391582,0.47271073,0.30493173,0.6757634,5.7377043,2.4079683,0.0
1700455011.0,0.05086634,-0.02929475,-0.05672529,-0.89303726,11.584345,5.434838,0.0
1700455086.0,-0.37816858,0.080294244,0.5900229,0.6422446,11.097125,3.9079356,0.0
1700454106.0,-0.08362319,0.44727758,0.4078628,-1.4041992,13.051392,1.1971009,0.0
1700454706.0,-0.37031227,1.2676637,0.66618925,-1.8866309,9.952697,9.7162695,0.0
1700454675.0,-0.12117374,0.5383576,0.30120328,-0.5033809,7.4776907,3.074155,0.0
1700453945.0,-0.48376286,0.7041393,0.3242396,-2.1374235,7.73806,5.2618566,0.0
1700454898.0,0.027563697,0.16178691,0.23955116,1.110311,4.537012,4.546589,0.0
1700454210.0,-0.19201377,-1.0154625,-0.26365274,0.81402856,6.5666966,2.730587,0.0
1700453933.0,0.49281758,-0.05339634,0.07616635,0.80086046,10.848726,7.2382703,0.0
1700455077.0,-0.0921453,-0.045273706,0.28229487,0.08020575,5.2049947,2.212841,0.0
1700454652.0,-0.16737954,0.234358,-0.1893506,2.7694929,7.645883,4.4897265,0.0
1700455181.0,-0.92052096,-0.70547086,0.19228008,1.8734628,6.6367273,5.1319714,0.0
1700454948.0,-0.09321057,-0.45486757,-0.1900164,3.1376014,9.794679,5.7508726,0.0
1700454488.0,-0.11611374,-0.5498092,-0.45340285,1.4550761,5.7029886,3.3291376,0.0
1700454271.0,0.120907426,-0.002929475,0.18322535,-0.41240123,10.752359,5.5246205,0.0
1700454261.0,0.28495803,-0.7420893,0.024367906,0.20530279,4.709395,4.3167458,0.0
1700454489.0,-0.21411799,0.10972215,0.044341598,1.1534066,8.925584,3.685275,0.0
1700454195.0,0.23422484,0.30892646,0.07057372,-0.58298814,9.933543,5.283405,0.0
1700454446.0,0.15606113,0.25286695,-0.33968595,3.0490158,10.254366,6.3404446,0.0
1700454804.0,-0.2099901,0.071372665,0.2818954,0.08080431,9.929952,7.653664,0.0
1700454588.0,-0.11398321,-1.380848,-0.5640571,0.95349085,5.5401826,5.097854,0.0
1700454069.0,-0.41278967,-0.86379564,-0.06617951,0.5434838,7.240066,4.0372224,0.0
1700454365.0,0.054062128,0.3214433,0.35353437,0.24480712,8.319851,1.697489,0.0
1700454750.0,-0.3508712,0.18895113,0.12809795,-0.6997054,12.583924,4.7363296,0.0
1700454496.0,0.03302317,-0.7302382,-0.24501064,0.9056068,6.9503675,9.264962,0.0
1700454691.0,-0.056458972,0.6159887,-0.30786118,1.0067618,7.8607626,5.7418942,0.0
1700454722.0,0.12330426,-0.15606113,-0.06684529,-1.2174516,11.10311,7.6494746,0.0
1700454697.0,0.46698496,-0.78203666,-0.52304447,2.782661,10.969634,5.795165,0.0
1700454701.0,-0.19427745,-0.6343645,-0.3294328,1.1402385,5.1607018,2.2559366,0.0
1700454807.0,-0.15952323,-0.17270587,-0.15006901,3.5332432,9.629479,5.6521115,0.0
1700454724.0,-0.05472792,0.14793849,-0.34288174,0.6679823,8.883087,9.378687,0.0
1700454056.0,-0.06817687,0.75087774,-0.14887059,-0.28191724,11.353305,4.8297033,0.0
1700454049.0,0.2625875,-0.07669898,-0.028495802,1.6244658,12.331934,5.355231,0.0
1700453836.0,-0.24913853,-0.030360013,-0.15180007,-0.21787235,6.1207767,6.831256,0.0
1700454609.0,0.49867654,-0.049268443,-0.10279794,-0.39863458,8.397064,2.2535424,0.0
1700454816.0,-0.093077414,-0.4411523,-0.19627483,1.4437037,13.22557,4.0025067,0.0
1700454758.0,0.108124256,-0.54794496,-0.42623863,2.2182279,11.68131,5.09546,0.0
