Time_Stamp,Latitude,Longitude,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Index,Distance
1.700453829649e+18,39.9517704,116.3370313,-0.6075287,5.8083334,7.7967176,0.07989477,0.21105535,0.23489064,839,12.540511675167409
1.700453829791e+18,39.951761,116.3370345,-0.12389994,7.1251445,9.865907,-0.27603644,-0.021704746,0.36844805,846,12.673709875388084
1.700453829808e+18,39.9517521,116.3370359,-0.45609543,7.1383123,9.706693,-0.53462917,0.05792371,0.4135886,847,12.69092218012548
1.700453829829e+18,39.9517365,116.337029,-1.0642227,5.8262897,10.563816,-0.85740405,0.3655186,0.5564671,848,12.708527663448525
1.700453829925e+18,39.9517195,116.3370206,-0.45370123,4.107253,12.681488,-0.84262353,0.402137,0.4756402,849,12.764679788145328
1.700453829927e+18,39.9517051,116.3370176,0.25019407,3.3105824,12.976573,-0.2821617,0.02223738,0.11012163,850,12.765619686664271
1.700453829927e+18,39.9516907,116.3370174,0.091578215,3.8726213,10.453085,0.42517334,-0.28269434,-0.2049301,851,12.765619686664271
1.700453829927e+18,39.95168,116.3370212,-0.40102878,4.7614684,7.4735007,0.62877184,-0.04087949,-0.26005748,852,12.765619686664271
1.700453829929e+18,39.9516698,116.337026,-1.2964603,5.0918684,6.3865333,0.2384859,0.43968758,-0.13222586,853,12.76710718612314
1.700453829954e+18,39.9516576,116.3370272,-1.6316484,5.037999,6.6624646,-0.32756856,0.6644582,0.07776424,854,12.7858471012389
1.700453829967e+18,39.951644,116.3370232,-1.7196354,4.035427,8.432379,-0.6562024,0.38935387,0.17949693,855,12.793919010398922
1.700453829989e+18,39.95163,116.3370222,-1.271321,3.7469256,8.20433,-0.6360955,-0.105594255,0.13329111,856,12.806240661813892
1.700453830007e+18,39.9516164,116.3370262,-0.7846996,3.78643,6.909666,-0.4006723,-0.33369383,0.098137416,857,12.81609310008339
1.700453830031e+18,39.9516021,116.3370249,-0.7846996,3.78643,6.909666,-0.1691106,-0.26738116,0.124635845,858,12.82922968444272
1.700453830054e+18,39.9515866,116.3370203,-0.6715736,3.9600096,5.6179943,-0.07643267,-0.025166854,0.21025641,859,12.84230617081199
1.700453830068e+18,39.9515731,116.3370195,-0.5021838,4.0916905,5.228338,-0.08815057,0.07856319,0.23555642,860,12.850475515979417
