Time_Stamp,Latitude,Longitude,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Index
1700453911714.0,39.9511439,116.3364822,0.34835634,8.384495,4.7483006,0.12729901,0.26618275,-0.029427908,4939
1700453911716.0,39.951142,116.3364676,0.34835634,8.384495,4.7483006,0.12729901,0.26618275,-0.029427908,4939
1700453911718.0,39.9511402,116.3364528,0.34835634,8.384495,4.7483006,0.12729901,0.26618275,-0.029427908,4939
1700453911732.0,39.9511295,116.3363905,0.016759412,9.0016,5.463568,0.090813726,0.36685017,0.14554164,4940
1700453911734.0,39.9511266,116.3363748,0.016759412,9.0016,5.463568,0.090813726,0.36685017,0.14554164,4940
1700453913600.0,39.9511169,116.3363106,1.9883845,8.930372,9.838972,0.21038957,-0.24660853,-0.30386645,5033
1700453918564.0,39.9511076,116.3362331,-0.80445176,10.817602,7.445369,-0.47404233,0.4012049,0.22237378,5281
1700453919591.0,39.9511068,116.3362184,0.22266077,10.049662,6.308123,-0.23808642,-0.09494162,0.4588623,5332
1700453920584.0,39.9511045,116.3362044,-0.09876082,7.9391727,2.7521348,0.11185268,0.122105844,-0.21651484,5382
1700453921580.0,39.951101,116.3361909,0.032920275,4.8979383,3.0867245,0.08415583,0.051265813,-0.52397656,5432
1700453922586.0,39.9510967,116.3361777,0.36152446,7.08564,3.66253,-0.09480847,-0.26458487,-0.13156006,5482
1700453957591.0,39.9510912,116.3361587,0.24959552,5.759252,3.8552632,-0.08002793,0.29028434,0.17749955,7231
1700453957669.0,39.9510775,116.3360474,0.1412579,6.305729,3.0819361,0.15499586,0.2451438,0.13622059,7235
1700453957669.0,39.9510766,116.3360302,0.1412579,6.305729,3.0819361,0.15499586,0.2451438,0.13622059,7235
1700453957669.0,39.9510759,116.3360138,0.1412579,6.305729,3.0819361,0.15499586,0.2451438,0.13622059,7235
1700453957696.0,39.951022,116.3356729,-0.010773907,6.9407907,2.9700072,0.10825742,0.1599227,0.17856482,7236
1700453957701.0,39.9510196,116.3356563,-0.010773907,6.9407907,2.9700072,0.10825742,0.1599227,0.17856482,7236
1700453958579.0,39.9510148,116.3356277,-1.3030443,9.639056,7.2191167,-0.37390754,0.053662658,0.38709018,7280
1700453995659.0,39.9510012,116.3355237,0.5919664,5.424064,3.0029275,0.051798444,0.51731867,-0.017710008,9133
1700453995662.0,39.9509985,116.3355076,0.5919664,5.424064,3.0029275,0.051798444,0.51731867,-0.017710008,9133
1700453995664.0,39.9509953,116.335491,0.5919664,5.424064,3.0029275,0.051798444,0.51731867,-0.017710008,9133
1700453995682.0,39.9509542,116.3352872,0.24361002,5.955577,2.8844144,0.005725792,0.43609232,0.03648528,9134
1700453995682.0,39.9509524,116.3352728,0.24361002,5.955577,2.8844144,0.005725792,0.43609232,0.03648528,9134
1700453995682.0,39.9509509,116.3352574,0.24361002,5.955577,2.8844144,0.005725792,0.43609232,0.03648528,9134
1700453995685.0,39.9509497,116.3352413,0.24361002,5.955577,2.8844144,0.005725792,0.43609232,0.03648528,9134
1700453995685.0,39.9509471,116.3352243,0.24361002,5.955577,2.8844144,0.005725792,0.43609232,0.03648528,9134
1700453995687.0,39.9509443,116.3352085,0.24361002,5.955577,2.8844144,0.005725792,0.43609232,0.03648528,9134
1700453995707.0,39.950918,116.3350912,-0.07182605,6.695385,3.0142999,-0.037950017,0.33529174,0.13475585,9135
1700453995710.0,39.9509163,116.3350773,-0.07182605,6.695385,3.0142999,-0.037950017,0.33529174,0.13475585,9135
1700453995710.0,39.9509137,116.3350615,-0.07182605,6.695385,3.0142999,-0.037950017,0.33529174,0.13475585,9135
1700453997586.0,39.9509061,116.3350317,-0.29328972,10.702082,5.474941,0.01691106,-0.06791056,0.08855004,9229
1700454034640.0,39.9508943,116.334985,1.1965023,5.881955,3.6254199,-0.21078904,-0.26884592,-0.34088436,11080
1700454034658.0,39.950878,116.3348904,1.2084733,5.901707,3.472191,-0.10226531,-0.2460759,-0.504136,11081
1700454034659.0,39.950876,116.3348744,1.2084733,5.901707,3.472191,-0.10226531,-0.2460759,-0.504136,11081
1700454034659.0,39.9508737,116.3348574,1.2084733,5.901707,3.472191,-0.10226531,-0.2460759,-0.504136,11081
1700454034672.0,39.9508594,116.3347801,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034672.0,39.9508562,116.334765,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034672.0,39.9508539,116.3347497,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034672.0,39.9508515,116.3347337,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034672.0,39.9508497,116.3347185,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034672.0,39.950848,116.3347035,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034672.0,39.9508466,116.3346881,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034672.0,39.9508444,116.3346726,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034672.0,39.9508413,116.3346566,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034674.0,39.9508384,116.3346413,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034674.0,39.9508355,116.3346254,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034674.0,39.9508313,116.334609,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034674.0,39.950826,116.3345921,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034674.0,39.9508225,116.334576,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034674.0,39.9508202,116.3345601,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034674.0,39.9508172,116.3345441,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034674.0,39.9508144,116.3345276,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034674.0,39.9508123,116.3345111,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034676.0,39.950809,116.3344952,0.92416185,6.0651116,3.7140055,0.082824245,-0.3170491,-0.6217145,11082
1700454034694.0,39.9507967,116.3344489,0.46148238,6.52001,3.6739025,0.29348013,-0.35167015,-0.6299703,11083
1700454035594.0,39.9507937,116.3344355,2.586935,9.22426,7.079654,0.5335639,-0.044341598,-0.68949187,11128
1700454073605.0,39.9507865,116.3343884,-0.35793316,5.779603,4.305373,0.30426592,-0.40626493,0.13795164,13027
1700454073665.0,39.9507786,116.3343589,0.20231004,5.2995653,1.939902,0.855673,0.31105697,0.00013315796,13030
1700454073666.0,39.9507744,116.3343449,0.20231004,5.2995653,1.939902,0.855673,0.31105697,0.00013315796,13030
1700454073666.0,39.9507698,116.3343297,0.20231004,5.2995653,1.939902,0.855673,0.31105697,0.00013315796,13030
1700454073667.0,39.9507653,116.3343151,0.20231004,5.2995653,1.939902,0.855673,0.31105697,0.00013315796,13030
1700454073668.0,39.9507624,116.3343022,0.20231004,5.2995653,1.939902,0.855673,0.31105697,0.00013315796,13030
1700454073668.0,39.9507612,116.3342893,0.20231004,5.2995653,1.939902,0.855673,0.31105697,0.00013315796,13030
1700454073669.0,39.9507603,116.3342753,0.20231004,5.2995653,1.939902,0.855673,0.31105697,0.00013315796,13030
1700454073669.0,39.950759,116.3342612,0.20231004,5.2995653,1.939902,0.855673,0.31105697,0.00013315796,13030
1700454073684.0,39.9507514,116.3342022,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073684.0,39.950747,116.334187,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073684.0,39.9507435,116.334173,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073684.0,39.9507399,116.3341581,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073686.0,39.9507365,116.3341421,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073686.0,39.9507334,116.3341264,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073686.0,39.9507299,116.3341112,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073686.0,39.9507253,116.3340959,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073686.0,39.950721,116.3340814,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073686.0,39.9507173,116.3340666,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073687.0,39.9507137,116.334052,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073687.0,39.9507109,116.3340378,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073689.0,39.9507089,116.3340224,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073689.0,39.9507079,116.3340062,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073689.0,39.9507048,116.333992,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073689.0,39.9507002,116.3339795,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073689.0,39.950694,116.3339672,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073689.0,39.9506868,116.3339546,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073689.0,39.9506803,116.3339413,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073690.0,39.9506747,116.3339278,0.075417355,5.773019,1.775899,0.8399604,0.26085642,0.050466865,13031
1700454073701.0,39.9506619,116.3338887,0.073621705,6.3823433,1.8561049,0.7936214,0.014780533,0.11065426,13032
1700454074587.0,39.9506566,116.333878,0.2896984,11.528081,3.6816838,-0.5982787,-0.40772966,0.015446323,13075
1700454112599.0,39.9506418,116.3338362,1.0767922,10.928932,2.292448,-0.21691431,0.4087949,0.31145647,14975
1700454112654.0,39.9506382,116.3338204,1.5071499,11.055226,2.9125464,-0.55460286,-0.057657395,0.32503858,14978
1700454112658.0,39.9506349,116.3338048,1.5071499,11.055226,2.9125464,-0.55460286,-0.057657395,0.32503858,14978
1700454112658.0,39.950632,116.3337895,1.5071499,11.055226,2.9125464,-0.55460286,-0.057657395,0.32503858,14978
1700454112675.0,39.9506113,116.333732,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112678.0,39.9506057,116.3337175,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112679.0,39.9506003,116.3337037,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112679.0,39.9505961,116.3336898,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112679.0,39.950593,116.3336755,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112679.0,39.9505898,116.3336615,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112679.0,39.950586,116.3336478,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112679.0,39.9505819,116.3336333,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112681.0,39.9505769,116.3336188,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112683.0,39.9505713,116.3336039,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112683.0,39.9505658,116.3335889,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112683.0,39.9505613,116.3335737,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112683.0,39.9505592,116.33356,1.2545617,11.135432,3.582923,-0.32796803,0.07683214,0.122239,14979
1700454112697.0,39.9505047,116.3333491,0.7152678,11.353903,4.280234,0.013315796,0.15832481,-0.07416898,14980
1700454112702.0,39.9505011,116.3333355,0.7152678,11.353903,4.280234,0.013315796,0.15832481,-0.07416898,14980
1700454114581.0,39.9504939,116.33331,0.24061728,6.8198833,1.3664906,-0.32796803,-0.47271073,-0.2033322,15074
1700454151641.0,39.9504667,116.3332347,0.39923313,8.318654,1.3551182,0.124236375,0.33595753,-0.33262858,16926
1700454151649.0,39.9504591,116.3332207,0.39923313,8.318654,1.3551182,0.124236375,0.33595753,-0.33262858,16926
1700454151649.0,39.9504519,116.333208,0.39923313,8.318654,1.3551182,0.124236375,0.33595753,-0.33262858,16926
1700454151662.0,39.9504369,116.3331492,0.23582886,8.961497,1.6053122,0.1013332,0.37963334,-0.19520956,16927
1700454151663.0,39.9504351,116.3331355,0.23582886,8.961497,1.6053122,0.1013332,0.37963334,-0.19520956,16927
1700454151663.0,39.9504329,116.3331223,0.23582886,8.961497,1.6053122,0.1013332,0.37963334,-0.19520956,16927
1700454151663.0,39.9504302,116.3331066,0.23582886,8.961497,1.6053122,0.1013332,0.37963334,-0.19520956,16927
1700454151668.0,39.9504268,116.3330925,0.23582886,8.961497,1.6053122,0.1013332,0.37963334,-0.19520956,16927
1700454151687.0,39.9503871,116.3329395,0.06823475,9.512762,1.9243397,0.06817687,0.37643754,-0.013582111,16928
1700454151688.0,39.9503842,116.3329245,0.06823475,9.512762,1.9243397,0.06817687,0.37643754,-0.013582111,16928
1700454151691.0,39.9503805,116.3329084,0.06823475,9.512762,1.9243397,0.06817687,0.37643754,-0.013582111,16928
1700454151692.0,39.9503778,116.3328931,0.06823475,9.512762,1.9243397,0.06817687,0.37643754,-0.013582111,16928
1700454151706.0,39.9503624,116.3328138,-0.025139118,9.783905,2.5480292,0.074701615,0.19267955,0.14913692,16929
1700454151706.0,39.9503596,116.3328003,-0.025139118,9.783905,2.5480292,0.074701615,0.19267955,0.14913692,16929
1700454151709.0,39.9503576,116.3327871,-0.025139118,9.783905,2.5480292,0.074701615,0.19267955,0.14913692,16929
1700454152587.0,39.9503526,116.3327461,0.96665895,8.968679,3.6894648,0.15180007,-0.12263848,-0.18895113,16973
1700454153589.0,39.9503506,116.3327316,2.5941176,12.466608,2.392406,-0.07856319,-0.59481657,-0.005326318,17023
1700454156600.0,39.9503439,116.3326922,-2.043451,8.278551,3.352481,-0.46991444,0.16871113,0.30040434,17173
1700454163579.0,39.9503212,116.3325705,0.6392518,11.391013,3.4165258,0.025699485,-0.08788425,0.017044218,17522
1700454164579.0,39.9503187,116.3325557,-0.62129533,7.827842,2.272696,0.16857797,0.48509443,0.31145647,17572
1700454165595.0,39.9503162,116.3325426,-0.22804771,6.0860605,1.5939398,-0.2127864,0.19640799,0.31278804,17623
1700454169599.0,39.9503016,116.3324828,0.7074866,5.5707088,0.7835025,-0.11984216,-0.38256282,-0.33103067,17823
1700454170585.0,39.9502995,116.3324652,3.3674448,9.352949,3.107674,-0.19680746,-0.012117374,-0.1599227,17872
1700454206647.0,39.9502968,116.3324365,-1.7657237,11.959636,4.3915644,0.12743217,0.12263848,-0.061785292,19674
1700454206647.0,39.950293,116.3324233,-1.7657237,11.959636,4.3915644,0.12743217,0.12263848,-0.061785292,19674
1700454206651.0,39.9502869,116.3324121,-1.7657237,11.959636,4.3915644,0.12743217,0.12263848,-0.061785292,19674
1700454206663.0,39.9502452,116.3323507,-2.2403743,11.349114,4.8344917,0.085354246,-0.0022636852,0.08855004,19675
1700454206664.0,39.9502392,116.3323356,-2.2403743,11.349114,4.8344917,0.085354246,-0.0022636852,0.08855004,19675
1700454206667.0,39.9502339,116.3323208,-2.2403743,11.349114,4.8344917,0.085354246,-0.0022636852,0.08855004,19675
1700454206668.0,39.9502281,116.3323092,-2.2403743,11.349114,4.8344917,0.085354246,-0.0022636852,0.08855004,19675
1700454206685.0,39.9500839,116.3322162,-1.804031,10.111312,4.791396,0.07456846,-0.2359559,0.093077414,19676
1700454206686.0,39.9500748,116.3322129,-1.804031,10.111312,4.791396,0.07456846,-0.2359559,0.093077414,19676
1700454206686.0,39.9500657,116.3322131,-1.804031,10.111312,4.791396,0.07456846,-0.2359559,0.093077414,19676
1700454206686.0,39.9500559,116.3322178,-1.804031,10.111312,4.791396,0.07456846,-0.2359559,0.093077414,19676
1700454206690.0,39.9500459,116.3322225,-1.804031,10.111312,4.791396,0.07456846,-0.2359559,0.093077414,19676
1700454206692.0,39.9500354,116.3322256,-1.804031,10.111312,4.791396,0.07456846,-0.2359559,0.093077414,19676
1700454207568.0,39.9500062,116.3322355,0.7445967,8.539519,1.5891514,0.021305272,0.093476884,-0.21132168,19720
1700454209586.0,39.9499833,116.3322438,1.899799,9.555259,5.3103395,-0.36685017,-0.28988487,-0.21864536,19821
1700454237167.0,39.9499707,116.3322476,-0.21906945,10.139444,3.2609026,0.12144005,0.14687322,0.44794336,21199
1700454237248.0,39.9499602,116.3322492,0.30047232,11.007342,3.9043443,0.2435459,-0.15845796,0.22943115,21203
1700454237248.0,39.9499489,116.3322505,0.30047232,11.007342,3.9043443,0.2435459,-0.15845796,0.22943115,21203
1700454237248.0,39.9499383,116.332252,0.30047232,11.007342,3.9043443,0.2435459,-0.15845796,0.22943115,21203
1700454237248.0,39.9499274,116.3322532,0.30047232,11.007342,3.9043443,0.2435459,-0.15845796,0.22943115,21203
1700454237248.0,39.9499172,116.3322551,0.30047232,11.007342,3.9043443,0.2435459,-0.15845796,0.22943115,21203
1700454237248.0,39.9499066,116.3322562,0.30047232,11.007342,3.9043443,0.2435459,-0.15845796,0.22943115,21203
1700454237287.0,39.9498601,116.3322576,-0.48243165,12.2798605,3.1573534,-0.0074568456,0.37457332,0.2366217,21205
1700454237295.0,39.949848,116.3322581,-0.48243165,12.2798605,3.1573534,-0.0074568456,0.37457332,0.2366217,21205
1700454237295.0,39.9498375,116.332259,-0.48243165,12.2798605,3.1573534,-0.0074568456,0.37457332,0.2366217,21205
1700454237295.0,39.9498264,116.3322601,-0.48243165,12.2798605,3.1573534,-0.0074568456,0.37457332,0.2366217,21205
1700454237312.0,39.9497232,116.3322737,-1.377863,12.449849,3.9366663,-0.18548903,0.3850928,0.36139068,21206
1700454237315.0,39.949711,116.3322772,-1.377863,12.449849,3.9366663,-0.18548903,0.3850928,0.36139068,21206
1700454237328.0,39.949676,116.3322797,-1.4975731,11.968016,5.04578,-0.29760802,0.15912376,0.40400124,21207
1700454238601.0,39.9496571,116.332279,-1.8357542,9.277532,3.716998,-0.37710333,0.8804404,0.11744532,21270
1700454240575.0,39.9496337,116.3322771,1.3251907,8.09719,1.7597382,0.50919604,0.020106852,-0.20026956,21369
1700454241576.0,39.9496252,116.3322739,0.7026982,6.1399302,3.7600937,-0.13076112,-0.7041393,-0.50227183,21419
1700454243593.0,39.9496029,116.3322574,0.31004912,9.542689,5.2139726,0.11398321,-0.624644,-0.20626168,21520
1700454280665.0,39.9496008,116.3322219,-1.3311762,7.7691846,2.5540147,0.26458487,0.01691106,-0.22397168,23372
1700454280685.0,39.9496291,116.3322077,-1.3096284,7.961918,2.7180176,0.08482162,0.06671213,0.0037284228,23373
1700454280690.0,39.9496383,116.3322036,-1.3096284,7.961918,2.7180176,0.08482162,0.06671213,0.0037284228,23373
1700454280699.0,39.9496541,116.3321909,-1.127669,7.9421654,3.153762,-0.013582111,0.0921453,0.1573927,23374
1700454280699.0,39.9496609,116.3321822,-1.127669,7.9421654,3.153762,-0.013582111,0.0921453,0.1573927,23374
1700454280702.0,39.9496662,116.3321723,-1.127669,7.9421654,3.153762,-0.013582111,0.0921453,0.1573927,23374
1700454280703.0,39.9496697,116.332161,-1.127669,7.9421654,3.153762,-0.013582111,0.0921453,0.1573927,23374
1700454280706.0,39.9496683,116.3321513,-1.127669,7.9421654,3.153762,-0.013582111,0.0921453,0.1573927,23374
1700454280721.0,39.9496423,116.3321611,-0.89662856,7.905654,3.6284127,-0.03888212,0.06165213,0.24474432,23375
1700454280721.0,39.9496356,116.332168,-0.89662856,7.905654,3.6284127,-0.03888212,0.06165213,0.24474432,23375
1700454280721.0,39.9496292,116.332175,-0.89662856,7.905654,3.6284127,-0.03888212,0.06165213,0.24474432,23375
1700454280721.0,39.9496227,116.3321788,-0.89662856,7.905654,3.6284127,-0.03888212,0.06165213,0.24474432,23375
1700454280742.0,39.9496156,116.3321062,-0.48961425,7.9930425,3.6218286,-0.10652637,0.07097319,0.26338643,23376
1700454280744.0,39.9496208,116.3320895,-0.48961425,7.9930425,3.6218286,-0.10652637,0.07097319,0.26338643,23376
1700454280745.0,39.9496251,116.3320743,-0.48961425,7.9930425,3.6218286,-0.10652637,0.07097319,0.26338643,23376
1700454280748.0,39.9496287,116.3320599,-0.48961425,7.9930425,3.6218286,-0.10652637,0.07097319,0.26338643,23376
1700454280748.0,39.9496308,116.3320452,-0.48961425,7.9930425,3.6218286,-0.10652637,0.07097319,0.26338643,23376
1700454280765.0,39.9496335,116.3319588,-0.04249708,8.461707,3.3716345,-0.23742063,0.21611536,0.26738116,23377
1700454280767.0,39.949634,116.3319449,-0.04249708,8.461707,3.3716345,-0.23742063,0.21611536,0.26738116,23377
1700454282589.0,39.9496359,116.3319176,0.4249708,11.219828,9.018359,0.40266967,-0.7352982,-0.1976064,23468
1700454316651.0,39.9496446,116.3318739,1.7256209,5.9370217,2.4983494,0.12144005,0.054994237,-0.85221094,25170
1700454316651.0,39.9496519,116.3318642,1.7256209,5.9370217,2.4983494,0.12144005,0.054994237,-0.85221094,25170
1700454316669.0,39.9496498,116.3319585,1.917157,6.373365,2.498948,0.0820253,0.013848428,-0.84928143,25171
1700454316673.0,39.9496488,116.3319716,1.917157,6.373365,2.498948,0.0820253,0.013848428,-0.84928143,25171
1700454316673.0,39.9496469,116.3319816,1.917157,6.373365,2.498948,0.0820253,0.013848428,-0.84928143,25171
1700454316674.0,39.949646,116.3319911,1.917157,6.373365,2.498948,0.0820253,0.013848428,-0.84928143,25171
1700454316674.0,39.9496459,116.3320035,1.917157,6.373365,2.498948,0.0820253,0.013848428,-0.84928143,25171
1700454316674.0,39.9496442,116.3320179,1.917157,6.373365,2.498948,0.0820253,0.013848428,-0.84928143,25171
1700454316676.0,39.9496417,116.3320322,1.917157,6.373365,2.498948,0.0820253,0.013848428,-0.84928143,25171
1700454316678.0,39.9496387,116.3320462,1.917157,6.373365,2.498948,0.0820253,0.013848428,-0.84928143,25171
1700454316687.0,39.9496338,116.3320914,2.007538,6.9886746,2.3744495,0.06977477,0.11345058,-0.82557935,25172
1700454316689.0,39.9496339,116.3321075,2.007538,6.9886746,2.3744495,0.06977477,0.11345058,-0.82557935,25172
1700454316694.0,39.9496335,116.3321221,2.007538,6.9886746,2.3744495,0.06977477,0.11345058,-0.82557935,25172
1700454318575.0,39.9496245,116.3321599,3.4512417,13.438654,4.5525746,0.16098797,-0.14381059,-0.16285218,25266
1700454319595.0,39.9496207,116.3321717,1.1073183,5.6030307,5.7083755,0.72917295,-0.07669898,0.09387636,25317
