Time_Stamp,Latitude,Longitude,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Index,Distance
1700454480709.0,39.9493473,116.3328965,-0.56084174,6.6510925,1.882441,0.1944106,0.6089313,0.17789903,33370,813.2382479583351
1700454480709.0,39.9493465,116.3328794,-0.38726214,6.261436,1.3862427,0.122105844,0.5853624,0.1631185,33371,813.2568959547341
1700454480715.0,39.9493369,116.3328277,-0.53450555,6.2261214,1.1330559,-0.006391582,0.5516734,0.15939008,33372,813.273702388655
1700454480735.0,39.9493183,116.3327693,-0.6596026,6.3745623,1.400608,-0.07896267,0.5475455,0.14514217,33373,813.2918451277776
1700454481571.0,39.9492835,116.3325403,1.9045875,8.1343,4.2119994,0.22130851,0.17137429,0.052464236,33405,814.097071975092
1700454482579.0,39.9492803,116.3325298,1.1025299,7.120356,2.2098482,0.11518163,0.027031064,-0.3062633,33456,815.3642336375477
1700454483582.0,39.9492763,116.3325157,0.6775591,6.4068837,3.9223008,-0.33902016,-0.711463,-0.3556649,33506,816.6390696623505
1700454519603.0,39.9492695,116.3324943,1.0546459,7.0221934,3.9079356,0.17696692,0.06857634,-0.18788588,35306,860.0887417732937
1700454519646.0,39.9492665,116.3324789,1.2270284,7.6470804,4.3221326,0.33742225,-0.15765902,-0.23249379,35308,860.1295960164697
1700454519651.0,39.9492656,116.3324669,1.2366052,7.9966335,3.915717,0.35579807,-0.12942953,-0.27124277,35309,860.1490674387461
1700454519664.0,39.9492619,116.3324525,0.9816227,8.395866,3.4955344,0.34820804,0.03395528,-0.24700801,35310,860.1789806892587
1700454519670.0,39.9492559,116.3324353,0.56563014,8.857349,3.454833,0.30905962,0.18881798,-0.17017587,35311,860.216670037944
1700454519678.0,39.9492506,116.3324199,0.24839842,9.114127,3.6230257,0.23315959,0.27417222,-0.095341094,35312,860.2257041240397
1700454519678.0,39.9492465,116.3324108,0.19871874,9.128492,3.9576154,0.18269272,0.33435962,-0.080960035,35313,860.2502605633346
1700454519685.0,39.9492435,116.3324037,0.19931729,9.189545,4.5872903,0.22237378,0.41918126,-0.12516847,35314,860.2775833698939
1700454519690.0,39.9492392,116.3323922,0.008978256,9.518747,5.3223104,0.35699648,0.41492018,-0.1380848,35315,860.3031835754008
1700454519692.0,39.9492345,116.3323858,-0.095169514,9.692925,5.90889,0.46498758,0.23129536,-0.13475585,35316,860.3319976683771
1700454519692.0,39.9492261,116.3323879,0.1604115,9.884461,5.345055,0.384427,0.1314269,-0.14993586,35317,860.3571856027672
1700454519694.0,39.9492154,116.3323951,0.16160862,10.289082,5.2355204,0.33715594,0.16005586,-0.113583736,35318,860.3877741859277
1700454519708.0,39.9492047,116.3324008,0.19512744,10.816404,5.5288105,0.35113752,0.2685796,-0.056991603,35319,860.4214630301346
1700454519708.0,39.9491934,116.3324041,0.11851298,11.18152,5.3223104,0.22077589,0.63649505,0.06391582,35320,860.4483711920759
1700454519727.0,39.9491587,116.3324212,-0.7074866,11.473015,5.6006365,-0.00585895,1.0584726,0.28775433,35321,860.4809129934652
1700454519744.0,39.9491162,116.3324318,-2.0488381,11.154586,7.7410526,-0.05805687,0.98949677,0.558065,35322,860.5130198943392
1700454519766.0,39.9489916,116.3324915,-2.9227216,10.077793,9.70789,0.063383184,0.3195791,0.776444,35323,860.5427257344024
1700454520576.0,39.9489596,116.3325335,3.3608606,7.541735,4.585495,-0.011851058,0.25193486,-0.54701287,35354,861.3101004562654
1700454521583.0,39.9489572,116.3325454,2.243367,11.388618,3.1399956,0.6118608,-0.011318427,-0.35033858,35404,862.5154957773249
